# Ebin    rho(Ebin)
42.1754  1.09363
42.1766  1.09362
42.1819  1.09361
42.1946  1.09357
42.2052  1.09355
42.2166  1.09353
42.2273  1.09351
42.2319  1.0935
42.2376  1.0935
42.2383  1.09349
42.2385  1.09349
42.2391  1.09349
42.248  1.09348
42.2486  1.09348
42.2516  1.09348
42.2694  1.09347
42.2724  1.09347
42.2796  1.09346
42.2802  1.09346
42.2849  1.09346
42.2852  1.09346
42.2868  1.09346
42.2873  1.09346
42.2915  1.09346
42.3067  1.09345
42.3138  1.09345
42.3199  1.09344
42.3224  1.09344
42.3415  1.09343
42.3485  1.09343
42.3563  1.09342
42.3582  1.09342
42.3698  1.09341
42.373  1.09341
42.3764  1.09341
42.3799  1.0934
42.382  1.0934
42.3841  1.0934
42.3958  1.09338
42.3975  1.09338
42.4004  1.09338
42.4005  1.09338
42.4079  1.09336
42.4153  1.09335
42.4154  1.09335
42.4162  1.09335
42.4186  1.09334
42.4262  1.09333
42.4345  1.09331
42.44  1.09329
42.4425  1.09329
42.451  1.09326
42.4594  1.09324
42.4687  1.0932
42.4754  1.09318
42.4781  1.09317
42.4787  1.09316
42.4821  1.09315
42.4826  1.09315
42.4865  1.09313
42.4938  1.0931
42.4977  1.09308
42.5  1.09307
42.5067  1.09304
42.509  1.09302
42.5099  1.09302
42.511  1.09301
42.5164  1.09298
42.5189  1.09297
42.5232  1.09294
42.5236  1.09294
42.5247  1.09294
42.5317  1.09289
42.5535  1.09274
42.5579  1.09271
42.5582  1.09271
42.567  1.09264
42.5683  1.09263
42.5704  1.09261
42.5814  1.09252
42.5817  1.09252
42.5833  1.0925
42.5851  1.09248
42.5853  1.09248
42.591  1.09243
42.5953  1.09239
42.6073  1.09227
42.6111  1.09223
42.6189  1.09214
42.6195  1.09214
42.6329  1.09198
42.6339  1.09197
42.6404  1.09189
42.6426  1.09186
42.646  1.09182
42.6477  1.09179
42.6683  1.09151
42.6686  1.0915
42.671  1.09147
42.672  1.09145
42.6824  1.09129
42.684  1.09127
42.6867  1.09122
42.6881  1.0912
42.7039  1.09093
42.7125  1.09077
42.715  1.09073
42.7157  1.09072
42.7287  1.09046
42.7365  1.0903
42.738  1.09027
42.7449  1.09012
42.7483  1.09005
42.7529  1.08994
42.7603  1.08977
42.7641  1.08968
42.7798  1.08929
42.7839  1.08918
42.7923  1.08896
42.7982  1.08879
42.8037  1.08863
42.8121  1.08839
42.8127  1.08837
42.8243  1.08801
42.8263  1.08794
42.8469  1.08724
42.8523  1.08705
42.8601  1.08676
42.8607  1.08674
42.8615  1.08671
42.8727  1.08628
42.8768  1.08611
42.8847  1.08579
42.8861  1.08573
42.8886  1.08562
42.8985  1.08519
42.899  1.08517
42.9055  1.08488
42.9122  1.08456
42.9188  1.08425
42.9352  1.08343
42.9392  1.08322
42.9421  1.08306
42.9451  1.0829
42.9477  1.08277
42.949  1.08269
42.9584  1.08217
42.9588  1.08215
42.9591  1.08213
42.9593  1.08212
42.9676  1.08164
42.9703  1.08148
42.976  1.08114
42.9791  1.08095
42.9834  1.08068
42.998  1.07975
43.0095  1.07898
43.0097  1.07896
43.0151  1.07859
43.0209  1.07818
43.0212  1.07816
43.0343  1.0772
43.0457  1.07634
43.0477  1.07618
43.0493  1.07606
43.0711  1.07429
43.0756  1.07391
43.0764  1.07385
43.0807  1.07348
43.0851  1.07309
43.0864  1.07298
43.0941  1.0723
43.0986  1.07189
43.1164  1.07023
43.1202  1.06988
43.13  1.06892
43.1344  1.06849
43.1371  1.06821
43.1389  1.06803
43.1444  1.06748
43.148  1.06711
43.1571  1.06615
43.1585  1.06601
43.1651  1.06531
43.172  1.06456
43.179  1.06379
43.1799  1.0637
43.1819  1.06348
43.1896  1.06261
43.1912  1.06244
43.1942  1.06209
43.1945  1.06205
43.2078  1.06052
43.212  1.06003
43.215  1.05967
43.2168  1.05946
43.2203  1.05904
43.2229  1.05873
43.2323  1.0576
43.2434  1.05624
43.2518  1.05519
43.2599  1.05417
43.2625  1.05384
43.2628  1.0538
43.2691  1.053
43.2714  1.0527
43.2755  1.05218
43.2755  1.05218
43.2819  1.05135
43.2929  1.0499
43.2966  1.04942
43.313  1.04724
43.3134  1.04719
43.3193  1.0464
43.3215  1.0461
43.3221  1.04602
43.3259  1.04551
43.327  1.04536
43.3284  1.04518
43.3289  1.04511
43.3351  1.04426
43.3361  1.04413
43.3364  1.0441
43.3503  1.0422
43.3594  1.04096
43.3606  1.0408
43.3683  1.03974
43.3702  1.03949
43.3722  1.03922
43.3792  1.03826
43.3889  1.03693
43.3932  1.03635
43.4013  1.03524
43.405  1.03474
43.4057  1.03464
43.4122  1.03377
43.4185  1.03291
43.4217  1.03248
43.4251  1.03203
43.4278  1.03166
43.4299  1.03139
43.4624  1.0271
43.4644  1.02685
43.4667  1.02656
43.4822  1.02459
43.4833  1.02445
43.4869  1.02401
43.4885  1.02381
43.502  1.02216
43.5147  1.02064
43.5232  1.01966
43.5334  1.0185
43.538  1.018
43.5391  1.01787
43.5419  1.01756
43.5473  1.01698
43.5739  1.01427
43.5772  1.01395
43.582  1.01349
43.5863  1.01309
43.5867  1.01306
43.589  1.01285
43.5925  1.01253
43.5945  1.01236
43.6038  1.01156
43.6077  1.01123
43.6111  1.01095
43.6182  1.01039
43.6293  1.00956
43.641  1.00876
43.6492  1.00824
43.6534  1.00798
43.6569  1.00778
43.6598  1.00762
43.6613  1.00753
43.6673  1.00722
43.6727  1.00695
43.6762  1.00678
43.6895  1.00622
43.6938  1.00606
43.6953  1.00601
43.699  1.00588
43.7061  1.00566
43.7071  1.00564
43.7076  1.00562
43.7119  1.00551
43.7168  1.0054
43.718  1.00537
43.718  1.00537
43.7283  1.00519
43.7308  1.00516
43.7314  1.00515
43.7424  1.00505
43.7431  1.00505
43.7432  1.00505
43.7442  1.00504
43.7508  1.00503
43.7531  1.00503
43.7536  1.00504
43.7603  1.00507
43.7641  1.0051
43.7645  1.0051
43.778  1.00529
43.7828  1.00539
43.7912  1.0056
43.7922  1.00562
43.7968  1.00576
43.8008  1.00589
43.8012  1.00591
43.8013  1.00591
43.8145  1.00643
43.8155  1.00647
43.8195  1.00666
43.8225  1.0068
43.8241  1.00688
43.8305  1.00722
43.8368  1.00758
43.8387  1.00769
43.8409  1.00783
43.8546  1.00874
43.8572  1.00893
43.8613  1.00924
43.8629  1.00937
43.867  1.00969
43.8754  1.01038
43.912  1.01399
43.9131  1.01411
43.9144  1.01425
43.9157  1.0144
43.9246  1.01544
43.9252  1.01551
43.9262  1.01563
43.9293  1.016
43.9368  1.01693
43.9418  1.01758
43.9431  1.01776
43.9483  1.01843
43.9483  1.01844
43.9496  1.01862
43.9497  1.01863
43.9499  1.01865
43.9589  1.0199
43.9611  1.02021
43.964  1.02062
43.9683  1.02125
43.9781  1.02271
43.98  1.023
43.9829  1.02345
43.9878  1.02421
43.9939  1.02519
43.9985  1.02594
44.0045  1.02693
44.0065  1.02727
44.009  1.0277
44.0182  1.02928
44.021  1.02977
44.0295  1.03129
44.04  1.0332
44.056  1.03624
44.0573  1.03648
44.0586  1.03674
44.0637  1.03774
44.0684  1.03867
44.0771  1.04041
44.0841  1.04184
44.0982  1.04478
44.1  1.04515
44.1029  1.04577
44.1037  1.04595
44.1084  1.04694
44.1107  1.04743
44.1169  1.04879
44.1178  1.04897
44.1184  1.0491
44.1252  1.05059
44.1275  1.05109
44.14  1.05388
44.1426  1.05446
44.1452  1.05504
44.1462  1.05528
44.167  1.06003
44.1711  1.06097
44.1761  1.06212
44.178  1.06257
44.1788  1.06276
44.182  1.06351
44.1967  1.06697
44.1982  1.06731
44.2025  1.06833
44.2089  1.06985
44.2174  1.07187
44.2251  1.07372
44.2262  1.07399
44.2333  1.07568
44.236  1.07632
44.2407  1.07746
44.2461  1.07875
44.2485  1.07931
44.2522  1.08021
44.2547  1.0808
44.2558  1.08108
44.2583  1.08168
44.2603  1.08215
44.2628  1.08276
44.2685  1.08411
44.2825  1.08749
44.2838  1.0878
44.2876  1.08871
44.2906  1.08941
44.2937  1.09016
44.2956  1.0906
44.2963  1.09078
44.3127  1.09467
44.3235  1.0972
44.3239  1.09731
44.3246  1.09747
44.326  1.09781
44.3312  1.09901
44.3341  1.0997
44.3348  1.09986
44.337  1.10037
44.3419  1.1015
44.3425  1.10163
44.3438  1.10194
44.3554  1.10462
44.3603  1.10573
44.3652  1.10684
44.3658  1.10698
44.3662  1.10706
44.3677  1.10742
44.3843  1.11111
44.3861  1.11152
44.3897  1.11232
44.3922  1.11285
44.3923  1.11287
44.3924  1.11291
44.3948  1.11342
44.3978  1.11408
44.3994  1.11443
44.4032  1.11524
44.4052  1.11568
44.4061  1.11587
44.4124  1.11721
44.4128  1.11731
44.4138  1.11751
44.4159  1.11797
44.4177  1.11833
44.4193  1.11867
44.4297  1.12083
44.4339  1.12171
44.4369  1.12231
44.4429  1.12353
44.4509  1.12512
44.4531  1.12557
44.4537  1.12567
44.4585  1.12661
44.46  1.12691
44.489  1.13236
44.4891  1.13238
44.4964  1.13369
44.501  1.13451
44.5011  1.13452
44.5013  1.13455
44.5055  1.13529
44.5074  1.13561
44.5148  1.13687
44.5165  1.13717
44.5195  1.13767
44.5196  1.13768
44.5282  1.1391
44.5311  1.13956
44.535  1.14018
44.5362  1.14037
44.5377  1.1406
44.5443  1.14162
44.553  1.14293
44.5617  1.1442
44.564  1.14453
44.5688  1.14521
44.5732  1.14582
44.5756  1.14614
44.5908  1.14814
44.6004  1.14933
44.609  1.15034
44.6128  1.15078
44.6186  1.15142
44.6189  1.15145
44.6202  1.15159
44.6204  1.15162
44.6474  1.15432
44.6481  1.15438
44.65  1.15455
44.6511  1.15465
44.653  1.15482
44.6575  1.15521
44.6626  1.15563
44.671  1.15629
44.6742  1.15654
44.6744  1.15655
44.6747  1.15657
44.6829  1.15715
44.6901  1.15763
44.6985  1.15814
44.716  1.15905
44.7242  1.15941
44.7323  1.15972
44.7468  1.16016
44.7545  1.16034
44.7563  1.16037
44.7589  1.16042
44.7608  1.16045
44.7617  1.16047
44.7621  1.16047
44.77  1.16057
44.7776  1.16063
44.7814  1.16064
44.7868  1.16065
44.797  1.1606
44.7982  1.16059
44.8011  1.16056
44.8078  1.16047
44.8123  1.16039
44.8237  1.16014
44.8337  1.15985
44.837  1.15974
44.8405  1.15961
44.8518  1.15915
44.8625  1.15864
44.8641  1.15856
44.8659  1.15846
44.8668  1.15842
44.8932  1.15677
44.8943  1.15669
44.9051  1.15588
44.9112  1.1554
44.9159  1.15501
44.9227  1.15442
44.9241  1.15429
44.9242  1.15429
44.9272  1.15401
44.9276  1.15398
44.9296  1.15379
44.9311  1.15366
44.9312  1.15365
44.9362  1.15317
44.9508  1.15171
44.9602  1.15069
44.9623  1.15046
44.9666  1.14998
44.9678  1.14984
44.9736  1.14917
44.9762  1.14886
44.9805  1.14836
44.9854  1.14775
44.9914  1.147
44.9962  1.1464
45.0042  1.14534
45.0061  1.14509
45.0086  1.14475
45.0201  1.14316
45.0337  1.14121
45.0341  1.14115
45.0355  1.14094
45.0404  1.14022
45.0427  1.13986
45.0478  1.13909
45.0506  1.13867
45.0523  1.13841
45.0565  1.13775
45.0589  1.13737
45.0605  1.13712
45.0644  1.1365
45.0662  1.13621
45.0685  1.13583
45.0688  1.13578
45.0693  1.13571
45.0714  1.13536
45.0751  1.13475
45.0784  1.13421
45.0812  1.13375
45.0865  1.13286
45.0876  1.13267
45.0943  1.13153
45.1081  1.12913
45.1086  1.12905
45.1145  1.12799
45.1168  1.12759
45.1208  1.12686
45.1241  1.12627
45.128  1.12556
45.1342  1.12443
45.139  1.12354
45.1429  1.12282
45.1433  1.12275
45.1444  1.12254
45.147  1.12206
45.1538  1.12077
45.1559  1.12037
45.1572  1.12012
45.1737  1.11696
45.1826  1.11523
45.1834  1.11507
45.1863  1.1145
45.1935  1.11308
45.1958  1.11263
45.2031  1.11118
45.204  1.111
45.2135  1.10909
45.2226  1.10726
45.2337  1.10503
45.2368  1.1044
45.2468  1.10235
45.2522  1.10126
45.2563  1.10041
45.2605  1.09955
45.2706  1.09748
45.2725  1.0971
45.2736  1.09686
45.278  1.09597
45.2823  1.09507
45.2842  1.09468
45.2877  1.09398
45.2915  1.09319
45.2955  1.09237
45.2968  1.09211
45.2973  1.092
45.2993  1.09158
45.3014  1.09115
45.3025  1.09093
45.3035  1.09072
45.3088  1.08964
45.3092  1.08956
45.3146  1.08846
45.3158  1.0882
45.3164  1.08809
45.3194  1.08746
45.327  1.08592
45.3341  1.08447
45.3344  1.08441
45.3527  1.0807
45.3584  1.07956
45.3661  1.07801
45.3757  1.0761
45.3764  1.07596
45.3971  1.07188
45.3984  1.07161
45.4054  1.07027
45.4069  1.06997
45.4079  1.06978
45.426  1.06631
45.4414  1.06341
45.4498  1.06186
45.4616  1.0597
45.4712  1.05796
45.4784  1.05668
45.486  1.05533
45.4958  1.05363
45.4963  1.05355
45.5024  1.05249
45.505  1.05205
45.5098  1.05123
45.5202  1.04949
45.5327  1.04745
45.5509  1.04454
45.5526  1.04428
45.5526  1.04427
45.5652  1.04233
45.5704  1.04155
45.5711  1.04144
45.5721  1.04128
45.581  1.03997
45.5922  1.03834
45.5935  1.03815
45.5941  1.03806
45.6005  1.03715
45.602  1.03694
45.6124  1.03548
45.6192  1.03456
45.6198  1.03448
45.6288  1.03327
45.6347  1.0325
45.6383  1.03203
45.64  1.03182
45.6453  1.03114
45.6469  1.03093
45.6474  1.03087
45.6539  1.03005
45.6552  1.02989
45.6578  1.02957
45.663  1.02893
45.6648  1.02871
45.67  1.02808
45.6733  1.02768
45.6762  1.02734
45.6818  1.02669
45.6846  1.02636
45.692  1.02552
45.693  1.02541
45.6945  1.02524
45.7003  1.02459
45.7083  1.02371
45.7194  1.02253
45.7243  1.02202
45.7296  1.02146
45.7331  1.02111
45.7336  1.02106
45.7455  1.01986
45.7493  1.01949
45.7559  1.01886
45.766  1.0179
45.7808  1.01655
45.7885  1.01587
45.7903  1.01571
45.7947  1.01533
45.7975  1.01509
45.8089  1.01412
45.8153  1.01359
45.8185  1.01333
45.8196  1.01324
45.8245  1.01284
45.8335  1.01213
45.8342  1.01208
45.8366  1.01189
45.8412  1.01154
45.8471  1.01109
45.8477  1.01104
45.848  1.01101
45.8495  1.0109
45.8572  1.01033
45.8572  1.01033
45.8575  1.01031
45.8578  1.01029
45.8611  1.01004
45.8671  1.0096
45.8741  1.0091
45.8767  1.00891
45.8798  1.00869
45.8922  1.00783
45.8986  1.00739
45.9033  1.00707
45.9033  1.00707
45.9051  1.00695
45.9081  1.00675
45.9099  1.00663
45.9112  1.00654
45.9135  1.00639
45.9146  1.00632
45.917  1.00616
45.9254  1.00561
45.9257  1.00559
45.9259  1.00558
45.9281  1.00544
45.9321  1.00518
45.9336  1.00508
45.9339  1.00506
45.9345  1.00503
45.936  1.00493
45.9433  1.00447
45.9513  1.00397
45.9553  1.00372
45.9562  1.00366
45.9649  1.00313
45.9734  1.00261
45.9927  1.00145
45.9942  1.00136
45.9988  1.00109
46.003  1.00084
46.0112  1.00036
46.0158  1.00009
46.0167  1.00004
46.0213  0.999769
46.025  0.999554
46.0261  0.99949
46.0298  0.999275
46.0355  0.99894
46.0379  0.998805
46.039  0.998738
46.0412  0.998615
46.0555  0.997792
46.0558  0.99777
46.0601  0.997527
46.0708  0.996911
46.0715  0.99687
46.0742  0.996715
46.0745  0.996701
46.0749  0.996674
46.0783  0.996483
46.0827  0.99623
46.084  0.996153
46.0978  0.995361
46.1058  0.994907
46.1247  0.993819
46.1315  0.993427
46.1346  0.993245
46.1417  0.992836
46.144  0.992703
46.1557  0.992029
46.1595  0.991805
46.175  0.990907
46.1755  0.990874
46.1758  0.990861
46.1779  0.990738
46.1897  0.990048
46.1941  0.989789
46.1951  0.989731
46.1953  0.989718
46.1987  0.989519
46.2066  0.989054
46.2126  0.988702
46.2153  0.988545
46.2217  0.98817
46.2271  0.98785
46.2443  0.986836
46.2504  0.986479
46.258  0.98603
46.2615  0.985827
46.2731  0.985146
46.2731  0.985141
46.2734  0.985128
46.2815  0.984649
46.2877  0.984286
46.2929  0.983984
46.2934  0.983958
46.2941  0.983914
46.3025  0.983428
46.3154  0.982681
46.3232  0.982234
46.333  0.981673
46.3333  0.981658
46.3402  0.981265
46.3417  0.98118
46.3493  0.980756
46.3515  0.980632
46.358  0.980272
46.363  0.979998
46.3728  0.979464
46.3733  0.979436
46.3755  0.979319
46.3778  0.979198
46.378  0.979187
46.3856  0.978778
46.3939  0.978348
46.4029  0.977883
46.4042  0.977817
46.4136  0.977343
46.4149  0.977276
46.4154  0.977254
46.4237  0.976849
46.4281  0.976633
46.4301  0.976538
46.4339  0.976362
46.4431  0.975935
46.4451  0.975844
46.446  0.975804
46.4497  0.975637
46.4516  0.975549
46.4526  0.975507
46.4545  0.975423
46.4569  0.97532
46.4572  0.975308
46.4581  0.975268
46.4586  0.975245
46.459  0.975228
46.462  0.975101
46.4656  0.974949
46.4668  0.974896
46.4684  0.974831
46.4772  0.974472
46.4792  0.974395
46.4894  0.974001
46.4926  0.973883
46.497  0.973724
46.5006  0.973594
46.5163  0.97307
46.518  0.973018
46.5242  0.972827
46.5305  0.972643
46.534  0.972547
46.5341  0.972544
46.5342  0.972541
46.5394  0.972402
46.5414  0.972349
46.5439  0.972287
46.5485  0.972174
46.5507  0.972123
46.5579  0.971961
46.5587  0.971944
46.5627  0.971861
46.5634  0.971847
46.5653  0.97181
46.5783  0.971582
46.5797  0.971559
46.596  0.971349
46.6043  0.971271
46.6125  0.971215
46.6229  0.971175
46.642  0.971191
46.6432  0.971196
46.648  0.971221
46.6504  0.971236
46.658  0.971296
46.6587  0.971303
46.6601  0.971317
46.6668  0.971392
46.6671  0.971395
46.6678  0.971404
46.6689  0.971418
46.6755  0.971512
46.6814  0.971609
46.6828  0.971634
46.6832  0.971641
46.6916  0.971804
46.6951  0.971879
46.7033  0.972074
46.7052  0.972122
46.7064  0.972154
46.7067  0.972162
46.7105  0.972265
46.7119  0.972302
46.7152  0.972398
46.7408  0.97327
46.7416  0.9733
46.753  0.973766
46.7561  0.973903
46.7623  0.97418
46.7722  0.974661
46.7729  0.974693
46.7749  0.974793
46.7879  0.975485
46.7902  0.975619
46.8015  0.976276
46.8024  0.976334
46.8127  0.976977
46.8201  0.977458
46.8261  0.977869
46.8318  0.978264
46.8379  0.978702
46.8547  0.979977
46.8662  0.9809
46.8694  0.981161
46.8783  0.981917
46.8786  0.981947
46.8826  0.982291
46.8905  0.982988
46.9009  0.983934
46.9084  0.984635
46.9138  0.985155
46.9205  0.985807
46.9381  0.987574
46.9398  0.987749
46.9428  0.988063
46.9462  0.98842
46.9466  0.988458
46.9601  0.989904
46.9643  0.990351
46.9669  0.990643
46.9705  0.991041
46.9711  0.991108
46.9802  0.992124
46.9825  0.992379
46.9846  0.992612
46.9995  0.994333
47.0037  0.994821
47.0106  0.995628
47.0132  0.995937
47.0165  0.99633
47.024  0.997239
47.025  0.997358
47.0263  0.997509
47.0557  1.00113
47.0577  1.00139
47.0609  1.00178
47.0644  1.00222
47.0667  1.00252
47.0672  1.00258
47.0745  1.00351
47.0799  1.00419
47.0822  1.00449
47.0827  1.00455
47.0932  1.0059
47.0966  1.00634
47.1057  1.00751
47.1093  1.00799
47.1129  1.00845
47.1164  1.0089
47.1178  1.0091
47.1268  1.01027
47.1373  1.01165
47.1401  1.01202
47.1404  1.01205
47.1425  1.01233
47.1509  1.01343
47.1671  1.01557
47.1708  1.01606
47.1799  1.01725
47.1901  1.0186
47.193  1.01898
47.1961  1.01939
47.2035  1.02036
47.2211  1.02267
47.2271  1.02346
47.2381  1.02489
47.242  1.02539
47.2434  1.02558
47.2444  1.02572
47.2455  1.02585
47.2501  1.02645
47.2505  1.02651
47.2704  1.02908
47.2784  1.0301
47.2784  1.0301
47.2969  1.03246
47.3045  1.03342
47.3052  1.0335
47.3071  1.03374
47.3366  1.03742
47.3498  1.03905
47.357  1.03994
47.3613  1.04046
47.3626  1.04062
47.3889  1.04379
47.3919  1.04414
47.3954  1.04456
47.3978  1.04484
47.4076  1.04602
47.41  1.0463
47.4122  1.04656
47.4134  1.0467
47.4146  1.04684
47.4234  1.04787
47.4269  1.04827
47.465  1.05267
47.4717  1.05343
47.4727  1.05355
47.4754  1.05385
47.4791  1.05427
47.4803  1.0544
47.4889  1.05537
47.4896  1.05545
47.4901  1.05551
47.4908  1.05559
47.4928  1.05582
47.4934  1.05588
47.4969  1.05627
47.5012  1.05675
47.5012  1.05676
47.5083  1.05754
47.5117  1.05793
47.5144  1.05823
47.516  1.0584
47.5207  1.05892
47.5269  1.05961
47.5313  1.06009
47.5315  1.06011
47.5316  1.06012
47.5331  1.06029
47.5365  1.06067
47.5523  1.0624
47.5541  1.0626
47.5557  1.06276
47.5613  1.06338
47.5655  1.06383
47.5733  1.06468
47.5825  1.06567
47.5862  1.06607
47.591  1.06658
47.5913  1.06662
47.593  1.0668
47.5938  1.06688
47.5952  1.06703
47.5972  1.06725
47.6014  1.0677
47.6062  1.06821
47.6205  1.06974
47.6251  1.07022
47.6395  1.07175
47.6502  1.07288
47.6527  1.07314
47.6547  1.07335
47.6556  1.07345
47.6561  1.0735
47.6654  1.07447
47.6656  1.0745
47.6689  1.07483
47.6799  1.07598
47.6847  1.07648
47.6931  1.07735
47.6983  1.07788
47.6996  1.07802
47.7028  1.07835
47.7063  1.07871
47.7074  1.07882
47.7097  1.07905
47.7104  1.07913
47.7298  1.0811
47.7309  1.08122
47.7334  1.08146
47.7346  1.08159
47.7351  1.08164
47.7481  1.08295
47.7515  1.08328
47.7554  1.08368
47.7573  1.08387
47.7608  1.08421
47.7614  1.08427
47.7631  1.08444
47.7707  1.08519
47.7828  1.08638
47.7975  1.08779
47.8075  1.08875
47.8099  1.08897
47.8157  1.08952
47.8234  1.09025
47.8274  1.09062
47.836  1.09141
47.8371  1.09151
47.8473  1.09244
47.8536  1.093
47.8648  1.094
47.876  1.09497
47.8885  1.09603
47.8933  1.09644
47.8989  1.09689
47.9038  1.0973
47.904  1.09731
47.9057  1.09745
47.9116  1.09792
47.9172  1.09836
47.9192  1.09852
47.92  1.09859
47.9211  1.09868
47.9325  1.09955
47.9373  1.09991
47.9399  1.1001
47.942  1.10026
47.944  1.10041
47.9456  1.10052
47.9468  1.10061
47.9596  1.10153
47.9651  1.1019
47.9692  1.10218
47.9709  1.1023
47.9764  1.10266
47.9774  1.10273
47.9792  1.10284
47.9897  1.10351
47.9907  1.10358
47.9911  1.1036
47.9913  1.10362
47.9921  1.10366
48.0038  1.10437
48.0113  1.1048
48.0133  1.10492
48.0208  1.10533
48.0299  1.10581
48.0384  1.10624
48.0399  1.10632
48.045  1.10656
48.0458  1.1066
48.0546  1.107
48.0601  1.10724
48.0623  1.10734
48.08  1.10804
48.093  1.10849
48.1037  1.10883
48.1097  1.109
48.1146  1.10913
48.1154  1.10915
48.1226  1.10932
48.1317  1.10952
48.1341  1.10957
48.1362  1.10961
48.1502  1.10984
48.1541  1.1099
48.162  1.10999
48.1626  1.11
48.1649  1.11002
48.1653  1.11003
48.2059  1.11014
48.2067  1.11014
48.2123  1.11011
48.2128  1.11011
48.2178  1.11008
48.2194  1.11007
48.2262  1.11001
48.2331  1.10993
48.239  1.10985
48.2393  1.10985
48.2396  1.10984
48.2396  1.10984
48.2444  1.10977
48.2445  1.10977
48.2483  1.10971
48.2533  1.10962
48.2703  1.10927
48.2714  1.10924
48.274  1.10918
48.275  1.10916
48.2825  1.10897
48.2876  1.10883
48.2881  1.10881
48.3061  1.10826
48.3065  1.10825
48.3118  1.10807
48.3216  1.10772
48.3238  1.10764
48.326  1.10755
48.3316  1.10734
48.3327  1.1073
48.3349  1.10721
48.3478  1.10667
48.3533  1.10643
48.3673  1.10579
48.3673  1.10579
48.3677  1.10577
48.3743  1.10546
48.3886  1.10475
48.393  1.10452
48.408  1.10372
48.4107  1.10358
48.4139  1.1034
48.4173  1.10321
48.419  1.10311
48.4233  1.10287
48.4268  1.10267
48.4287  1.10257
48.4287  1.10256
48.4339  1.10227
48.4374  1.10206
48.45  1.10132
48.4514  1.10123
48.4622  1.10058
48.4684  1.1002
48.4772  1.09965
48.4946  1.09856
48.5004  1.09819
48.5012  1.09814
48.5029  1.09803
48.519  1.097
48.5216  1.09683
48.5217  1.09682
48.5267  1.09649
48.5326  1.09612
48.5363  1.09587
48.5437  1.09539
48.5454  1.09528
48.5491  1.09504
48.5499  1.09499
48.5553  1.09463
48.5573  1.0945
48.5621  1.09419
48.5701  1.09367
48.5751  1.09335
48.5792  1.09308
48.5829  1.09284
48.5865  1.0926
48.5878  1.09252
48.5919  1.09225
48.5954  1.09203
48.5981  1.09186
48.5984  1.09184
48.5998  1.09174
48.6061  1.09134
48.6081  1.09121
48.6109  1.09103
48.6137  1.09085
48.6142  1.09082
48.6185  1.09054
48.6188  1.09052
48.6294  1.08985
48.634  1.08955
48.6363  1.08941
48.6368  1.08938
48.6484  1.08865
48.6509  1.0885
48.6514  1.08846
48.6557  1.08819
48.6696  1.08734
48.6706  1.08728
48.6764  1.08692
48.6786  1.08679
48.6859  1.08634
48.6931  1.08591
48.6968  1.08568
48.7013  1.08541
48.7045  1.08522
48.7066  1.08509
48.7107  1.08485
48.7259  1.08395
48.7345  1.08344
48.736  1.08335
48.748  1.08265
48.7504  1.08251
48.7519  1.08242
48.7586  1.08204
48.7604  1.08193
48.7791  1.08084
48.794  1.07998
48.8052  1.07933
48.8068  1.07923
48.8072  1.07921
48.8078  1.07918
48.8164  1.07867
48.8215  1.07837
48.8231  1.07828
48.8275  1.07801
48.8424  1.07712
48.8434  1.07706
48.8435  1.07706
48.8464  1.07688
48.8485  1.07675
48.8578  1.07618
48.8616  1.07595
48.8638  1.07581
48.8657  1.07569
48.8702  1.07541
48.878  1.07491
48.8802  1.07476
48.8823  1.07462
48.8891  1.07418
48.8942  1.07384
48.8965  1.07368
48.8981  1.07358
48.9097  1.07278
48.9136  1.0725
48.9228  1.07184
48.923  1.07183
48.9262  1.0716
48.9471  1.07
48.9503  1.06975
48.9567  1.06923
48.9638  1.06864
48.9643  1.06859
48.9746  1.06771
48.9755  1.06763
48.9815  1.0671
48.9882  1.06648
48.9911  1.06621
48.9942  1.06592
48.9993  1.06543
49.0006  1.06531
49.0012  1.06524
49.009  1.06446
49.0144  1.06392
49.0147  1.06388
49.02  1.06332
49.0274  1.06252
49.0293  1.06232
49.0339  1.0618
49.0465  1.06034
49.0497  1.05995
49.0534  1.0595
49.0622  1.0584
49.0624  1.05837
49.0629  1.05831
49.0715  1.05717
49.0721  1.0571
49.0785  1.05623
49.0852  1.0553
49.0897  1.05465
49.0932  1.05413
49.0962  1.05369
49.0991  1.05326
49.1075  1.05197
49.1097  1.05162
49.1373  1.04697
49.139  1.04666
49.1518  1.04429
49.1526  1.04413
49.153  1.04406
49.1559  1.04351
49.1575  1.04319
49.1584  1.04302
49.1597  1.04276
49.169  1.04091
49.1732  1.04003
49.1734  1.03999
49.1807  1.03844
49.1816  1.03826
49.1833  1.03789
49.1984  1.03452
49.1991  1.03435
49.2025  1.03357
49.203  1.03345
49.2071  1.03247
49.209  1.03202
49.2101  1.03175
49.2148  1.0306
49.2174  1.02995
49.2198  1.02936
49.2277  1.02735
49.2295  1.02688
49.2314  1.02639
49.2322  1.02618
49.2361  1.02514
49.2412  1.02376
49.2416  1.02365
49.2432  1.02322
49.2483  1.0218
49.2641  1.01725
49.2735  1.01443
49.2836  1.01127
49.2974  1.00679
49.299  1.00626
49.3094  1.00272
49.3192  0.999254
49.3254  0.997005
49.3273  0.996322
49.336  0.993056
49.3424  0.990645
49.3506  0.987413
49.3608  0.983315
49.3615  0.983034
49.3756  0.977136
49.3759  0.977012
